in s,C2 in V
5.4182448E-02,-6.21352E-01
5.4182592E-02,-5.95961E-01
5.4182736E-02,-5.76430E-01
5.4182880E-02,-5.37367E-01
5.4183024E-02,-5.17836E-01
5.4183168E-02,-4.94398E-01
5.4183312E-02,-4.70961E-01
5.4183456E-02,-4.43617E-01
5.4183600E-02,-4.31898E-01
5.4183744E-02,-4.12367E-01
5.4183888E-02,-3.75258E-01
5.4184032E-02,-3.55727E-01
5.4184176E-02,-3.45961E-01
5.4184320E-02,-3.26430E-01
5.4184464E-02,-3.08852E-01
5.4184608E-02,-2.89320E-01
5.4184752E-02,-2.73695E-01
5.4184896E-02,-2.61977E-01
5.4185040E-02,-2.52211E-01
5.4185184E-02,-2.32680E-01
5.4185328E-02,-2.22914E-01
5.4185472E-02,-2.15102E-01
5.4185616E-02,-2.13148E-01
5.4185760E-02,-1.99477E-01
5.4185904E-02,-1.89711E-01
5.4186048E-02,-1.87758E-01
5.4186192E-02,-1.77992E-01
5.4186336E-02,-1.68227E-01
5.4186480E-02,-1.68227E-01
5.4186624E-02,-1.58461E-01
5.4186768E-02,-1.60414E-01
5.4186912E-02,-1.54555E-01
5.4187056E-02,-1.48695E-01
5.4187200E-02,-1.38930E-01
5.4187344E-02,-1.35023E-01
5.4187488E-02,-1.27211E-01
5.4187632E-02,-1.19398E-01
5.4187776E-02,-1.13539E-01
5.4187920E-02,-1.09633E-01
5.4188064E-02,-1.01820E-01
5.4188208E-02,-9.98672E-02
5.4188352E-02,-8.42422E-02
5.4188496E-02,-7.64297E-02
5.4188640E-02,-7.05703E-02
5.4188784E-02,-6.08047E-02
5.4188928E-02,-5.10391E-02
5.4189072E-02,-3.73672E-02
5.4189216E-02,-3.15078E-02
5.4189360E-02,-2.56484E-02
5.4189504E-02,-1.19766E-02
5.4189648E-02,5.60156E-03
5.4189792E-02,9.50781E-03
5.4189936E-02,1.92734E-02
5.4190080E-02,2.90391E-02
5.4190224E-02,3.09922E-02
5.4190368E-02,4.85703E-02
5.4190512E-02,5.05234E-02
5.4190656E-02,6.02891E-02
5.4190800E-02,6.22422E-02
5.4190944E-02,7.39609E-02
5.4191088E-02,7.39609E-02
5.4191232E-02,6.81016E-02
5.4191376E-02,6.81016E-02
5.4191520E-02,6.81016E-02
5.4191664E-02,5.83359E-02
5.4191808E-02,5.63828E-02
5.4191952E-02,4.46641E-02
5.4192096E-02,3.68516E-02
5.4192240E-02,3.09922E-02
5.4192384E-02,7.55469E-03
5.4192528E-02,-2.57813E-04
5.4192672E-02,-2.56484E-02
5.4192816E-02,-4.90859E-02
5.4192960E-02,-7.05703E-02
5.4193104E-02,-1.03773E-01
5.4193248E-02,-1.19398E-01
5.4193392E-02,-1.50648E-01
5.4193536E-02,-1.77992E-01
5.4193680E-02,-2.13148E-01
5.4193824E-02,-2.58070E-01
5.4193968E-02,-2.91273E-01
5.4194112E-02,-3.30336E-01
5.4194256E-02,-3.57680E-01
5.4194400E-02,-3.96742E-01
5.4194544E-02,-4.47523E-01
5.4194688E-02,-4.84633E-01
5.4194832E-02,-5.39320E-01
5.4194976E-02,-5.64711E-01
5.4195120E-02,-6.19398E-01
5.4195264E-02,-6.56508E-01
5.4195408E-02,-7.11195E-01
5.4195552E-02,-7.42445E-01
5.4195696E-02,-7.89320E-01
5.4195840E-02,-8.36195E-01
5.4195984E-02,-8.83070E-01
5.4196128E-02,-9.22133E-01
5.4196272E-02,-9.63148E-01
5.4196416E-02,-9.94398E-01
5.4196560E-02,-1.03151E+00
5.4196704E-02,-1.07252E+00
5.4196848E-02,-1.10768E+00
5.4196992E-02,-1.14284E+00
5.4197136E-02,-1.17604E+00
5.4197280E-02,-1.20534E+00
5.4197424E-02,-1.22877E+00
5.4197568E-02,-1.25416E+00
5.4197712E-02,-1.27955E+00
5.4197856E-02,-1.30299E+00
5.4198000E-02,-1.31862E+00
5.4198144E-02,-1.33620E+00
5.4198288E-02,-1.35377E+00
5.4198432E-02,-1.36159E+00
5.4198576E-02,-1.36745E+00
5.4198720E-02,-1.37916E+00
5.4198864E-02,-1.38112E+00
5.4199008E-02,-1.38502E+00
5.4199152E-02,-1.38112E+00
5.4199296E-02,-1.38112E+00
5.4199440E-02,-1.37916E+00
5.4199584E-02,-1.37916E+00
5.4199728E-02,-1.36549E+00
5.4199872E-02,-1.35963E+00
5.4200016E-02,-1.34791E+00
5.4200160E-02,-1.33424E+00
5.4200304E-02,-1.31080E+00
5.4200448E-02,-1.29713E+00
5.4200592E-02,-1.29127E+00
5.4200736E-02,-1.26002E+00
5.4200880E-02,-1.24440E+00
5.4201024E-02,-1.22877E+00
5.4201168E-02,-1.19557E+00
5.4201312E-02,-1.17604E+00
5.4201456E-02,-1.15455E+00
5.4201600E-02,-1.12526E+00
5.4201744E-02,-1.10182E+00
5.4201888E-02,-1.07838E+00
5.4202032E-02,-1.04713E+00
5.4202176E-02,-1.01588E+00
5.4202320E-02,-9.94398E-01
5.4202464E-02,-9.67055E-01
5.4202608E-02,-9.41664E-01
5.4202752E-02,-9.14320E-01
5.4202896E-02,-8.92836E-01
5.4203040E-02,-8.69398E-01
5.4203184E-02,-8.49867E-01
5.4203328E-02,-8.24477E-01
5.4203472E-02,-8.01039E-01
5.4203616E-02,-7.79555E-01
5.4203760E-02,-7.56117E-01
5.4203904E-02,-7.38539E-01
5.4204048E-02,-7.26820E-01
5.4204192E-02,-7.03383E-01
5.4204336E-02,-6.93617E-01
5.4204480E-02,-6.72133E-01
5.4204624E-02,-6.70180E-01
5.4204768E-02,-6.54555E-01
5.4204912E-02,-6.50648E-01
5.4205056E-02,-6.29164E-01
5.4205200E-02,-6.33070E-01
5.4205344E-02,-6.21352E-01
5.4205488E-02,-6.33070E-01
5.4205632E-02,-6.07680E-01
5.4205776E-02,-6.29164E-01
5.4205920E-02,-6.17445E-01
5.4206064E-02,-6.38930E-01
5.4206208E-02,-6.31117E-01
5.4206352E-02,-6.36977E-01
5.4206496E-02,-6.40883E-01
5.4206640E-02,-6.58461E-01
5.4206784E-02,-6.68227E-01
5.4206928E-02,-6.87758E-01
5.4207072E-02,-6.87758E-01
5.4207216E-02,-7.11195E-01
5.4207360E-02,-7.24867E-01
5.4207504E-02,-7.38539E-01
5.4207648E-02,-7.52211E-01
5.4207792E-02,-7.79555E-01
5.4207936E-02,-7.87367E-01
5.4208080E-02,-8.14711E-01
5.4208224E-02,-8.34242E-01
5.4208368E-02,-8.55727E-01
5.4208512E-02,-8.77211E-01
5.4208656E-02,-8.94789E-01
5.4208800E-02,-9.20180E-01
5.4208944E-02,-9.37758E-01
5.4209088E-02,-9.51430E-01
5.4209232E-02,-9.80727E-01
5.4209376E-02,-9.88539E-01
5.4209520E-02,-1.01979E+00
5.4209664E-02,-1.02760E+00
5.4209808E-02,-1.04909E+00
5.4209952E-02,-1.05885E+00
5.4210096E-02,-1.07838E+00
5.4210240E-02,-1.07643E+00
5.4210384E-02,-1.10573E+00
5.4210528E-02,-1.11159E+00
5.4210672E-02,-1.11549E+00
5.4210816E-02,-1.13112E+00
5.4210960E-02,-1.14479E+00
5.4211104E-02,-1.14284E+00
5.4211248E-02,-1.13893E+00
5.4211392E-02,-1.15065E+00
5.4211536E-02,-1.15065E+00
5.4211680E-02,-1.14870E+00
5.4211824E-02,-1.14479E+00
5.4211968E-02,-1.13307E+00
5.4212112E-02,-1.12526E+00
5.4212256E-02,-1.12916E+00
5.4212400E-02,-1.11940E+00
5.4212544E-02,-1.10182E+00
5.4212688E-02,-1.10182E+00
5.4212832E-02,-1.07643E+00
5.4212976E-02,-1.07057E+00
5.4213120E-02,-1.06276E+00
5.4213264E-02,-1.03932E+00
5.4213408E-02,-1.03151E+00
5.4213552E-02,-1.00612E+00
5.4213696E-02,-9.90492E-01
5.4213840E-02,-9.72914E-01
5.4213984E-02,-9.59242E-01
5.4214128E-02,-9.35805E-01
5.4214272E-02,-9.18227E-01
5.4214416E-02,-8.96742E-01
5.4214560E-02,-8.77211E-01
5.4214704E-02,-8.67445E-01
5.4214848E-02,-8.55727E-01
5.4214992E-02,-8.36195E-01
5.4215136E-02,-8.14711E-01
5.4215280E-02,-8.06898E-01
5.4215424E-02,-7.87367E-01
5.4215568E-02,-7.73695E-01
5.4215712E-02,-7.67836E-01
5.4215856E-02,-7.50258E-01
5.4216000E-02,-7.40492E-01
5.4216144E-02,-7.46352E-01
5.4216288E-02,-7.36586E-01
5.4216432E-02,-7.22914E-01
5.4216576E-02,-7.24867E-01
5.4216720E-02,-7.22914E-01
5.4216864E-02,-7.28773E-01
5.4217008E-02,-7.28773E-01
5.4217152E-02,-7.28773E-01
5.4217296E-02,-7.34633E-01
5.4217440E-02,-7.36586E-01
5.4217584E-02,-7.56117E-01
5.4217728E-02,-7.60023E-01
5.4217872E-02,-7.71742E-01
5.4218016E-02,-7.83461E-01
5.4218160E-02,-8.08852E-01
5.4218304E-02,-8.12758E-01
5.4218448E-02,-8.34242E-01
5.4218592E-02,-8.47914E-01
5.4218736E-02,-8.65492E-01
5.4218880E-02,-8.83070E-01
5.4219024E-02,-9.00648E-01
5.4219168E-02,-9.20180E-01
5.4219312E-02,-9.41664E-01
5.4219456E-02,-9.59242E-01
5.4219600E-02,-9.63148E-01
5.4219744E-02,-9.86586E-01
5.4219888E-02,-1.00807E+00
5.4220032E-02,-1.01588E+00
5.4220176E-02,-1.02760E+00
5.4220320E-02,-1.04127E+00
5.4220464E-02,-1.05104E+00
5.4220608E-02,-1.06471E+00
5.4220752E-02,-1.06862E+00
5.4220896E-02,-1.07643E+00
5.4221040E-02,-1.08620E+00
5.4221184E-02,-1.09205E+00
5.4221328E-02,-1.09401E+00
5.4221472E-02,-1.09205E+00
5.4221616E-02,-1.08815E+00
5.4221760E-02,-1.08229E+00
5.4221904E-02,-1.09010E+00
5.4222048E-02,-1.07448E+00
5.4222192E-02,-1.06666E+00
5.4222336E-02,-1.06080E+00
5.4222480E-02,-1.05104E+00
5.4222624E-02,-1.03541E+00
5.4222768E-02,-1.02760E+00
5.4222912E-02,-1.00612E+00
5.4223056E-02,-1.00026E+00
5.4223200E-02,-9.78773E-01
5.4223344E-02,-9.61195E-01
5.4223488E-02,-9.47523E-01
5.4223632E-02,-9.31898E-01
5.4223776E-02,-9.12367E-01
5.4223920E-02,-9.00648E-01
5.4224064E-02,-8.81117E-01
5.4224208E-02,-8.57680E-01
5.4224352E-02,-8.51820E-01
5.4224496E-02,-8.34242E-01
5.4224640E-02,-8.04945E-01
5.4224784E-02,-8.02992E-01
5.4224928E-02,-7.87367E-01
5.4225072E-02,-7.75648E-01
5.4225216E-02,-7.69789E-01
5.4225360E-02,-7.69789E-01
5.4225504E-02,-7.56117E-01
5.4225648E-02,-7.50258E-01
5.4225792E-02,-7.42445E-01
5.4225936E-02,-7.48305E-01
5.4226080E-02,-7.40492E-01
5.4226224E-02,-7.46352E-01
5.4226368E-02,-7.32680E-01
5.4226512E-02,-7.44398E-01
5.4226656E-02,-7.52211E-01
5.4226800E-02,-7.61977E-01
5.4226944E-02,-7.61977E-01
5.4227088E-02,-7.71742E-01
5.4227232E-02,-7.69789E-01
5.4227376E-02,-7.87367E-01
5.4227520E-02,-8.02992E-01
5.4227664E-02,-8.16664E-01
5.4227808E-02,-8.24477E-01
5.4227952E-02,-8.30336E-01
5.4228096E-02,-8.38148E-01
5.4228240E-02,-8.51820E-01
5.4228384E-02,-8.69398E-01
5.4228528E-02,-8.73305E-01
5.4228672E-02,-8.88930E-01
5.4228816E-02,-8.86977E-01
5.4228960E-02,-8.94789E-01
5.4229104E-02,-9.10414E-01
5.4229248E-02,-9.12367E-01
5.4229392E-02,-9.14320E-01
5.4229536E-02,-9.14320E-01
5.4229680E-02,-9.24086E-01
5.4229824E-02,-9.16273E-01
5.4229968E-02,-9.16273E-01
5.4230112E-02,-9.06508E-01
5.4230256E-02,-8.98695E-01
5.4230400E-02,-8.86977E-01
5.4230544E-02,-8.92836E-01
5.4230688E-02,-8.71352E-01
5.4230832E-02,-8.61586E-01
5.4230976E-02,-8.44008E-01
5.4231120E-02,-8.28383E-01
5.4231264E-02,-8.12758E-01
5.4231408E-02,-7.95180E-01
5.4231552E-02,-7.69789E-01
5.4231696E-02,-7.54164E-01
5.4231840E-02,-7.19008E-01
5.4231984E-02,-6.95570E-01
5.4232128E-02,-6.74086E-01
5.4232272E-02,-6.52602E-01
5.4232416E-02,-6.21352E-01
5.4232560E-02,-6.07680E-01
5.4232704E-02,-5.78383E-01
5.4232848E-02,-5.43227E-01
5.4232992E-02,-5.13930E-01
5.4233136E-02,-5.02211E-01
5.4233280E-02,-4.72914E-01
5.4233424E-02,-4.57289E-01
5.4233568E-02,-4.33852E-01
5.4233712E-02,-4.02602E-01
5.4233856E-02,-3.79164E-01
5.4234000E-02,-3.71352E-01
5.4234144E-02,-3.42055E-01
5.4234288E-02,-3.30336E-01
5.4234432E-02,-3.12758E-01
5.4234576E-02,-2.99086E-01
5.4234720E-02,-2.75648E-01
5.4234864E-02,-2.58070E-01
5.4235008E-02,-2.50258E-01
5.4235152E-02,-2.42445E-01
5.4235296E-02,-2.20961E-01
5.4235440E-02,-2.17055E-01
5.4235584E-02,-2.13148E-01
5.4235728E-02,-2.09242E-01
5.4235872E-02,-1.95570E-01
5.4236016E-02,-1.89711E-01
5.4236160E-02,-1.74086E-01
5.4236304E-02,-1.72133E-01
5.4236448E-02,-1.62367E-01
5.4236592E-02,-1.68227E-01
5.4236736E-02,-1.50648E-01
5.4236880E-02,-1.54555E-01
5.4237024E-02,-1.48695E-01
5.4237168E-02,-1.38930E-01
5.4237312E-02,-1.35023E-01
5.4237456E-02,-1.29164E-01
5.4237600E-02,-1.25258E-01
5.4237744E-02,-1.19398E-01
5.4237888E-02,-1.07680E-01
5.4238032E-02,-1.01820E-01
5.4238176E-02,-9.20547E-02
5.4238320E-02,-9.01016E-02
5.4238464E-02,-7.05703E-02
5.4238608E-02,-7.05703E-02
5.4238752E-02,-6.66641E-02
5.4238896E-02,-4.90859E-02
5.4239040E-02,-3.93203E-02
5.4239184E-02,-4.12734E-02
5.4239328E-02,-1.39297E-02
5.4239472E-02,-6.11719E-03
5.4239616E-02,1.69531E-03
5.4239760E-02,9.50781E-03
5.4239904E-02,1.92734E-02
5.4240048E-02,2.90391E-02
5.4240192E-02,3.09922E-02
5.4240336E-02,4.27109E-02
5.4240480E-02,5.63828E-02
5.4240624E-02,6.22422E-02
5.4240768E-02,7.00547E-02
5.4240912E-02,7.39609E-02
5.4241056E-02,7.20078E-02
5.4241200E-02,7.20078E-02
5.4241344E-02,6.81016E-02
5.4241488E-02,7.00547E-02
5.4241632E-02,6.61484E-02
5.4241776E-02,5.24766E-02
5.4241920E-02,4.66172E-02
5.4242064E-02,4.27109E-02
5.4242208E-02,3.09922E-02
5.4242352E-02,1.34141E-02
5.4242496E-02,-2.21094E-03
5.4242640E-02,-2.17422E-02
5.4242784E-02,-3.93203E-02
5.4242928E-02,-5.88516E-02
5.4243072E-02,-8.22891E-02
5.4243216E-02,-1.11586E-01
5.4243360E-02,-1.40883E-01
5.4243504E-02,-1.77992E-01
5.4243648E-02,-2.01430E-01
5.4243792E-02,-2.42445E-01
5.4243936E-02,-2.71742E-01
5.4244080E-02,-3.06898E-01
5.4244224E-02,-3.49867E-01
5.4244368E-02,-3.86977E-01
5.4244512E-02,-4.27992E-01
5.4244656E-02,-4.76820E-01
5.4244800E-02,-5.19789E-01
5.4244944E-02,-5.58852E-01
5.4245088E-02,-5.95961E-01
5.4245232E-02,-6.50648E-01
5.4245376E-02,-6.93617E-01
5.4245520E-02,-7.38539E-01
5.4245664E-02,-7.73695E-01
5.4245808E-02,-8.28383E-01
5.4245952E-02,-8.61586E-01
5.4246096E-02,-9.16273E-01
5.4246240E-02,-9.43617E-01
5.4246384E-02,-9.88539E-01
5.4246528E-02,-1.02955E+00
5.4246672E-02,-1.07057E+00
5.4246816E-02,-1.09596E+00
5.4246960E-02,-1.13502E+00
5.4247104E-02,-1.16041E+00
5.4247248E-02,-1.19557E+00
5.4247392E-02,-1.22096E+00
5.4247536E-02,-1.24830E+00
5.4247680E-02,-1.27174E+00
5.4247824E-02,-1.29127E+00
5.4247968E-02,-1.31666E+00
5.4248112E-02,-1.33815E+00
5.4248256E-02,-1.34791E+00
5.4248400E-02,-1.35963E+00
5.4248544E-02,-1.36354E+00
5.4248688E-02,-1.37916E+00
5.4248832E-02,-1.37721E+00
5.4248976E-02,-1.37721E+00
5.4249120E-02,-1.38698E+00
5.4249264E-02,-1.37721E+00
5.4249408E-02,-1.38502E+00
5.4249552E-02,-1.37526E+00
5.4249696E-02,-1.37135E+00
5.4249840E-02,-1.35963E+00
5.4249984E-02,-1.34596E+00
5.4250128E-02,-1.33424E+00
5.4250272E-02,-1.31080E+00
5.4250416E-02,-1.30690E+00
5.4250560E-02,-1.27955E+00
5.4250704E-02,-1.25807E+00
5.4250848E-02,-1.24440E+00
5.4250992E-02,-1.23073E+00
5.4251136E-02,-1.20534E+00
5.4251280E-02,-1.17213E+00
5.4251424E-02,-1.15260E+00
5.4251568E-02,-1.13112E+00
5.4251712E-02,-1.10573E+00
5.4251856E-02,-1.08229E+00
5.4252000E-02,-1.05299E+00
5.4252144E-02,-1.01588E+00
5.4252288E-02,-1.00612E+00
5.4252432E-02,-9.69008E-01
5.4252576E-02,-9.51430E-01
5.4252720E-02,-9.16273E-01
5.4252864E-02,-8.96742E-01
5.4253008E-02,-8.71352E-01
5.4253152E-02,-8.40102E-01
5.4253296E-02,-8.26430E-01
5.4253440E-02,-8.02992E-01
5.4253584E-02,-7.73695E-01
5.4253728E-02,-7.58070E-01
5.4253872E-02,-7.46352E-01
5.4254016E-02,-7.24867E-01
5.4254160E-02,-7.05336E-01
5.4254304E-02,-6.83852E-01
5.4254448E-02,-6.79945E-01
5.4254592E-02,-6.68227E-01
5.4254736E-02,-6.50648E-01
5.4254880E-02,-6.48695E-01
5.4255024E-02,-6.29164E-01
5.4255168E-02,-6.27211E-01
5.4255312E-02,-6.11586E-01
5.4255456E-02,-6.17445E-01
5.4255600E-02,-6.31117E-01
5.4255744E-02,-6.15492E-01
5.4255888E-02,-6.21352E-01
5.4256032E-02,-6.21352E-01
5.4256176E-02,-6.21352E-01
5.4256320E-02,-6.35023E-01
5.4256464E-02,-6.46742E-01
5.4256608E-02,-6.46742E-01
5.4256752E-02,-6.64320E-01
5.4256896E-02,-6.81898E-01
5.4257040E-02,-6.93617E-01
5.4257184E-02,-6.99477E-01
5.4257328E-02,-7.20961E-01
5.4257472E-02,-7.38539E-01
5.4257616E-02,-7.54164E-01
5.4257760E-02,-7.65883E-01
5.4257904E-02,-7.87367E-01
5.4258048E-02,-8.06898E-01
5.4258192E-02,-8.32289E-01
5.4258336E-02,-8.45961E-01
5.4258480E-02,-8.71352E-01
5.4258624E-02,-8.86977E-01
5.4258768E-02,-9.08461E-01
5.4258912E-02,-9.24086E-01
5.4259056E-02,-9.49477E-01
5.4259200E-02,-9.69008E-01
5.4259344E-02,-9.90492E-01
5.4259488E-02,-1.00221E+00
5.4259632E-02,-1.01784E+00
5.4259776E-02,-1.03737E+00
5.4259920E-02,-1.05690E+00
5.4260064E-02,-1.06666E+00
5.4260208E-02,-1.08620E+00
5.4260352E-02,-1.09401E+00
5.4260496E-02,-1.10377E+00
5.4260640E-02,-1.11549E+00
5.4260784E-02,-1.13112E+00
5.4260928E-02,-1.13112E+00
5.4261072E-02,-1.13698E+00
5.4261216E-02,-1.13502E+00
5.4261360E-02,-1.14479E+00
5.4261504E-02,-1.14088E+00
5.4261648E-02,-1.14674E+00
5.4261792E-02,-1.13893E+00
5.4261936E-02,-1.13698E+00
5.4262080E-02,-1.12916E+00
5.4262224E-02,-1.11159E+00
5.4262368E-02,-1.12135E+00
5.4262512E-02,-1.10768E+00
5.4262656E-02,-1.09401E+00
5.4262800E-02,-1.08034E+00
5.4262944E-02,-1.06276E+00
5.4263088E-02,-1.06276E+00
5.4263232E-02,-1.04518E+00
5.4263376E-02,-1.02760E+00
5.4263520E-02,-1.01784E+00
5.4263664E-02,-9.92445E-01
5.4263808E-02,-9.72914E-01
5.4263952E-02,-9.53383E-01
5.4264096E-02,-9.41664E-01
5.4264240E-02,-9.16273E-01
5.4264384E-02,-9.04555E-01
5.4264528E-02,-8.81117E-01
5.4264672E-02,-8.63539E-01
5.4264816E-02,-8.57680E-01
5.4264960E-02,-8.30336E-01
5.4265104E-02,-8.24477E-01
5.4265248E-02,-8.02992E-01
5.4265392E-02,-7.97133E-01
5.4265536E-02,-7.71742E-01
5.4265680E-02,-7.69789E-01
5.4265824E-02,-7.54164E-01
5.4265968E-02,-7.44398E-01
5.4266112E-02,-7.36586E-01
5.4266256E-02,-7.36586E-01
5.4266400E-02,-7.30727E-01
5.4266544E-02,-7.24867E-01
5.4266688E-02,-7.17055E-01
5.4266832E-02,-7.28773E-01
5.4266976E-02,-7.32680E-01
5.4267120E-02,-7.28773E-01
5.4267264E-02,-7.28773E-01
5.4267408E-02,-7.34633E-01
5.4267552E-02,-7.44398E-01
5.4267696E-02,-7.65883E-01
5.4267840E-02,-7.65883E-01
5.4267984E-02,-7.81508E-01
5.4268128E-02,-7.95180E-01
5.4268272E-02,-8.14711E-01
5.4268416E-02,-8.18617E-01
5.4268560E-02,-8.38148E-01
5.4268704E-02,-8.53773E-01
5.4268848E-02,-8.67445E-01
5.4268992E-02,-8.85023E-01
5.4269136E-02,-9.06508E-01
5.4269280E-02,-9.24086E-01
5.4269424E-02,-9.41664E-01
5.4269568E-02,-9.67055E-01
5.4269712E-02,-9.78773E-01
5.4269856E-02,-9.90492E-01
5.4270000E-02,-1.01002E+00
5.4270144E-02,-1.02760E+00
5.4270288E-02,-1.03932E+00
5.4270432E-02,-1.04518E+00
5.4270576E-02,-1.06080E+00
5.4270720E-02,-1.07057E+00
5.4270864E-02,-1.07448E+00
5.4271008E-02,-1.07448E+00
5.4271152E-02,-1.08815E+00
5.4271296E-02,-1.08620E+00
5.4271440E-02,-1.09791E+00
5.4271584E-02,-1.09010E+00
5.4271728E-02,-1.08424E+00
5.4271872E-02,-1.08229E+00
5.4272016E-02,-1.07838E+00
5.4272160E-02,-1.06862E+00
5.4272304E-02,-1.05885E+00
5.4272448E-02,-1.04713E+00
5.4272592E-02,-1.04518E+00
5.4272736E-02,-1.01979E+00
5.4272880E-02,-1.01588E+00
5.4273024E-02,-9.98305E-01
5.4273168E-02,-9.82680E-01
5.4273312E-02,-9.69008E-01
5.4273456E-02,-9.43617E-01
5.4273600E-02,-9.35805E-01
5.4273744E-02,-9.06508E-01
5.4273888E-02,-9.00648E-01
5.4274032E-02,-8.81117E-01
5.4274176E-02,-8.59633E-01
5.4274320E-02,-8.45961E-01
5.4274464E-02,-8.30336E-01
5.4274608E-02,-8.16664E-01
5.4274752E-02,-7.93227E-01
5.4274896E-02,-7.97133E-01
5.4275040E-02,-7.77602E-01
5.4275184E-02,-7.65883E-01
5.4275328E-02,-7.65883E-01
5.4275472E-02,-7.60023E-01
5.4275616E-02,-7.40492E-01
5.4275760E-02,-7.44398E-01
5.4275904E-02,-7.38539E-01
5.4276048E-02,-7.44398E-01
5.4276192E-02,-7.34633E-01
5.4276336E-02,-7.44398E-01
5.4276480E-02,-7.40492E-01
5.4276624E-02,-7.44398E-01
5.4276768E-02,-7.48305E-01
5.4276912E-02,-7.63930E-01
5.4277056E-02,-7.65883E-01
5.4277200E-02,-7.77602E-01
5.4277344E-02,-7.79555E-01
5.4277488E-02,-7.97133E-01
5.4277632E-02,-8.10805E-01
5.4277776E-02,-8.28383E-01
5.4277920E-02,-8.30336E-01
5.4278064E-02,-8.47914E-01
5.4278208E-02,-8.61586E-01
5.4278352E-02,-8.65492E-01
5.4278496E-02,-8.73305E-01
5.4278640E-02,-8.83070E-01
5.4278784E-02,-8.88930E-01
5.4278928E-02,-8.94789E-01
5.4279072E-02,-9.06508E-01
5.4279216E-02,-9.10414E-01
5.4279360E-02,-9.04555E-01
5.4279504E-02,-9.12367E-01
5.4279648E-02,-9.16273E-01
5.4279792E-02,-9.16273E-01
5.4279936E-02,-9.14320E-01
5.4280080E-02,-9.10414E-01
5.4280224E-02,-9.06508E-01
5.4280368E-02,-8.98695E-01
5.4280512E-02,-8.86977E-01
5.4280656E-02,-8.71352E-01
5.4280800E-02,-8.61586E-01
5.4280944E-02,-8.42055E-01
5.4281088E-02,-8.30336E-01
5.4281232E-02,-8.10805E-01
5.4281376E-02,-7.89320E-01
5.4281520E-02,-7.75648E-01
5.4281664E-02,-7.54164E-01
5.4281808E-02,-7.28773E-01
5.4281952E-02,-7.07289E-01
5.4282096E-02,-6.85805E-01
5.4282240E-02,-6.52602E-01
5.4282384E-02,-6.25258E-01
5.4282528E-02,-6.07680E-01
5.4282672E-02,-5.78383E-01
5.4282816E-02,-5.54945E-01
5.4282960E-02,-5.25648E-01
5.4283104E-02,-5.02211E-01
5.4283248E-02,-4.82680E-01
5.4283392E-02,-4.49477E-01
5.4283536E-02,-4.35805E-01
5.4283680E-02,-4.08461E-01
5.4283824E-02,-3.90883E-01
5.4283968E-02,-3.73305E-01
5.4284112E-02,-3.49867E-01
5.4284256E-02,-3.24477E-01
5.4284400E-02,-3.04945E-01
5.4284544E-02,-2.99086E-01
5.4284688E-02,-2.85414E-01
5.4284832E-02,-2.58070E-01
5.4284976E-02,-2.61977E-01
5.4285120E-02,-2.42445E-01
5.4285264E-02,-2.30727E-01
5.4285408E-02,-2.13148E-01
5.4285552E-02,-2.13148E-01
5.4285696E-02,-2.01430E-01
5.4285840E-02,-1.97523E-01
5.4285984E-02,-1.89711E-01
5.4286128E-02,-1.83852E-01
5.4286272E-02,-1.72133E-01
5.4286416E-02,-1.64320E-01
5.4286560E-02,-1.56508E-01
5.4286704E-02,-1.56508E-01
5.4286848E-02,-1.52602E-01
5.4286992E-02,-1.40883E-01
5.4287136E-02,-1.40883E-01
5.4287280E-02,-1.33070E-01
5.4287424E-02,-1.23305E-01
5.4287568E-02,-1.23305E-01
5.4287712E-02,-1.23305E-01
5.4287856E-02,-1.15492E-01
5.4288000E-02,-9.79141E-02
5.4288144E-02,-1.01820E-01
5.4288288E-02,-8.42422E-02
5.4288432E-02,-8.22891E-02
5.4288576E-02,-7.05703E-02
5.4288720E-02,-6.27578E-02
5.4288864E-02,-5.29922E-02
5.4289008E-02,-4.90859E-02
5.4289152E-02,-3.15078E-02
5.4289296E-02,-2.36953E-02
5.4289440E-02,-1.19766E-02
5.4289584E-02,-2.57813E-04
5.4289728E-02,9.50781E-03
5.4289872E-02,2.31797E-02
5.4290016E-02,2.31797E-02
5.4290160E-02,3.09922E-02
5.4290304E-02,4.27109E-02
5.4290448E-02,4.66172E-02
5.4290592E-02,6.02891E-02
5.4290736E-02,6.61484E-02
5.4290880E-02,6.81016E-02
5.4291024E-02,6.61484E-02
5.4291168E-02,7.00547E-02
5.4291312E-02,7.59141E-02
5.4291456E-02,6.22422E-02
5.4291600E-02,6.61484E-02
5.4291744E-02,5.63828E-02
5.4291888E-02,5.05234E-02
5.4292032E-02,4.07578E-02
5.4292176E-02,2.90391E-02
5.4292320E-02,2.12266E-02
5.4292464E-02,1.69531E-03
5.4292608E-02,-1.19766E-02
5.4292752E-02,-3.54141E-02
5.4292896E-02,-5.10391E-02
5.4293040E-02,-8.42422E-02
5.4293184E-02,-1.05727E-01
5.4293328E-02,-1.48695E-01
5.4293472E-02,-1.60414E-01
5.4293616E-02,-1.99477E-01
5.4293760E-02,-2.34633E-01
5.4293904E-02,-2.67836E-01
5.4294048E-02,-3.02992E-01
5.4294192E-02,-3.47914E-01
5.4294336E-02,-3.85023E-01
5.4294480E-02,-4.26039E-01
5.4294624E-02,-4.63148E-01
